cod_produto,cod_categoria,ean,nome_produto,setor_gerenciado,setor_produto,sub_categoria,segmento,sub_segmento,fabricante,fabricante_varejista,marca,marca_verejista,marca_res,marca_detalhada,atributo,embalagem,unid_medida,tamanho_produto,tamanho_medida,tamanho_range,se_oferta,qtd_itens,dcr_oferta,desc_a,desc_b,desc_c,desc_d,desc_e,desc_f,desc_g,desc_h
7898371680845,7,7898371680845,IMENSO AROMAS EUCALIPTO 100ML 7898371680845,,EUCALIPTO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042568,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680852,7,7898371680852,IMENSO AROMAS VANILA C/COCO 100ML 7898371680852,,COCO E BAUNILHA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042587,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680869,7,7898371680869,IMENSO AROMAS LAVANDA 100ML 7898371680869,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042603,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680876,7,7898371680876,IMENSO AROMAS ALGAS MARINHAS 100ML 7898371680876,,ALGAS MARINHAS,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042626,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680883,7,7898371680883,IMENSO AROMAS VIOLETA 100ML 7898371680883,,VIOLETA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042637,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680890,7,7898371680890,IMENSO AROMAS FLOR DE FIGO 100ML 7898371680890,,FLOR DE FIGO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042670,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680906,7,7898371680906,IMENSO AROMAS CRAVO E CANELA 100ML 7898371680906,,CRAVO E CANELA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042680,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680913,7,7898371680913,IMENSO AROMAS SEMENTES DO BRASIL 100ML 7898371680913,,SEMENTES DO BRASIL,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042692,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371680999,7,7898371680999,IMENSO AROMAS ORVALHO 280ML 7898371680999,,ORVALHO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086042707,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681002,7,7898371681002,IMENSO AROMAS ALGODAO 280ML 7898371681002,,ALGODAO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086092246,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681101,7,7898371681101,IMENSO AROMAS MELANCIA 100ML 7898371681101,,MELANCIA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086094338,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681118,7,7898371681118,IMENSO AROMAS ORQUIDEA 100ML 7898371681118,,ORQUIDEA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086100828,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681125,7,7898371681125,IMENSO AROMAS CITRONELA 100ML 7898371681125,,CITRONELA,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086102251,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681132,7,7898371681132,IMENSO AROMAS ORVALHO 100ML 7898371681132,,ORVALHO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086104278,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681149,7,7898371681149,IMENSO AROMAS ALGODAO 100ML 7898371681149,,ALGODAO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086080716,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681156,7,7898371681156,IMENSO AROMAS TUTTI FRUTTI 100ML 7898371681156,,TUTTI FRUTTI,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086082812,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681163,7,7898371681163,IMENSO AROMAS MORANGO 100ML 7898371681163,,MORANGO,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086085113,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681170,7,7898371681170,IMENSO AROMAS BAMBU 100ML 7898371681170,,BAMBU,SENSORIAL,DIFUSOR,NORMAL,A M A CAVALCANTE,T. O FABRICANTES,IMENSO AROMAS,T. O MARCAS,IMENSO AROMAS,IMENSO AROMAS DIFUSOR,,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086086819,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681316,7,7898371681316,MOGILANDI CEREJA E AVELA 100ML 7898371681316,,CEREJA E AVELA,SENSORIAL,DIFUSOR,NORMAL,MOGILANDI ESSENCIAS AROMATICAS,T. O FABRICANTES,MOGILANDI,T. O MARCAS,MOGILANDI,MOGILANDI DIFUSOR,CEREJA E AVELA,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093312035,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681323,7,7898371681323,MOGILANDI CAFE ITALIANO 100ML 7898371681323,,CAFE ITALIANO,SENSORIAL,DIFUSOR,NORMAL,MOGILANDI ESSENCIAS AROMATICAS,T. O FABRICANTES,MOGILANDI,T. O MARCAS,MOGILANDI,MOGILANDI DIFUSOR,CAFE ITALIANO,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093312123,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681330,7,7898371681330,MOGILANDI ESPECIARIAS 100ML 7898371681330,,ESPECIARIAS,SENSORIAL,DIFUSOR,NORMAL,MOGILANDI ESSENCIAS AROMATICAS,T. O FABRICANTES,MOGILANDI,T. O MARCAS,MOGILANDI,MOGILANDI DIFUSOR,ESPECIARIAS,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093312171,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681347,7,7898371681347,MOGILANDI LIMAO SICILIANO 100ML 7898371681347,,LIMAO SICILIANO,SENSORIAL,DIFUSOR,NORMAL,MOGILANDI ESSENCIAS AROMATICAS,T. O FABRICANTES,MOGILANDI,T. O MARCAS,MOGILANDI,MOGILANDI DIFUSOR,LIMAO SICILIANO,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093370196,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898371681354,7,7898371681354,MOGILANDI TANGERINA 100ML 7898371681354,,TANGERINA,SENSORIAL,DIFUSOR,NORMAL,MOGILANDI ESSENCIAS AROMATICAS,T. O FABRICANTES,MOGILANDI,T. O MARCAS,MOGILANDI,MOGILANDI DIFUSOR,TANGERINA,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000093370225,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898374662411,7,7898374662411,AR GRADAVEL AQUAMARINE AERO 300ML 7898374662411,,AQUAMARINE,FUNCIONAL,AEROSOL,NORMAL,KELLDRIN,T. O FABRICANTES,AR GRADAVEL,T. O MARCAS,AR GRADAVEL,AR GRADAVEL AEROSOL,,,ML,300.0,300ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049094840,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898374662428,7,7898374662428,AR GRADAVEL FLOR CAMPESTRES AERO 300ML 7898374662428,,FLOR CAMPESTRES,FUNCIONAL,AEROSOL,NORMAL,KELLDRIN,T. O FABRICANTES,AR GRADAVEL,T. O MARCAS,AR GRADAVEL,AR GRADAVEL AEROSOL,,,ML,300.0,300ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048725787,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898374663296,7,7898374663296,AR GRADAVEL (KELLDRIN) LAVANDA AERO 300ML 7898374663296,,LAVANDA,FUNCIONAL,AEROSOL,NORMAL,KELLDRIN,T. O FABRICANTES,AR GRADAVEL,T. O MARCAS,AR GRADAVEL,AR GRADAVEL AEROSOL,,,ML,300.0,300ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048282890,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898374663302,7,7898374663302,AR GRADAVEL TALCO AERO 300ML 7898374663302,,TALCO,FUNCIONAL,AEROSOL,NORMAL,KELLDRIN,T. O FABRICANTES,AR GRADAVEL,T. O MARCAS,AR GRADAVEL,AR GRADAVEL AEROSOL,,,ML,300.0,300ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048504057,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898374664286,7,7898374664286,AR GRADAVEL CHA BRANCO AERO 400ML 7898374664286,,CHA BRANCO,FUNCIONAL,AEROSOL,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,AR GRADAVEL,T. O MARCAS,AR GRADAVEL,AR GRADAVEL AEROSOL,,,ML,400.0,400ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000077905099,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898374664293,7,7898374664293,AR GRADAVEL VERBENA AERO 400ML 7898374664293,,AR GRADAVEL,FUNCIONAL,AEROSOL,NORMAL,VERBENA,T. O FABRICANTES,VERBENA,T. O MARCAS,VERBENA,VERBENA AEROSOL,AR GRADAVEL,,ML,400.0,400ML,DE 250ML A 500ML,NORMAL,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000079035551,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898391120178,7,7898391120178,SENALANDIA MIL FLORES LIQ 140ML 7898391120178,,MIL FLORES,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,140.0,140ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048103965,,,"Acima R$ 22,01",,BEST,
7898391120253,7,7898391120253,LUZ AROMAS ORVALHO 280ML 7898391120253,,ORVALHO,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,LUZ AROMAS,T. O MARCAS,LUZ AROMAS,LUZ AROMAS VELA,ORVALHO,,ML,280.0,280ML,DE 251 A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000056798099,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898391120284,7,7898391120284,LUZ AROMAS LAVANDA 100ML 7898391120284,,LAVANDA,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,LUZ AROMAS,T. O MARCAS,LUZ AROMAS,LUZ AROMAS VELA,LAVANDA,,ML,100.0,100ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000069098325,,,"R$ 12,01 à R$ 17,00",,BETTER,
7898391120536,7,7898391120536,SENALANDIA LAVANDA 280ML 7898391120536,,LAVANDA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000051574340,,,"Acima R$ 22,01",,BEST,
7898391120543,7,7898391120543,SENALANDIA CRAVO & CANELA 280ML 7898391120543,,CRAVO E CANELA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048753634,,,"Acima R$ 22,01",,BEST,
7898391120567,7,7898391120567,SENALANDIA CAPIM LIMAO 280ML 7898391120567,,CAPIM LIMAO,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000053404093,,,"Acima R$ 22,01",,BEST,
7898391120574,7,7898391120574,SENALANDIA ALFAZEMA 280ML 7898391120574,,ALFAZEMA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000056725568,,,"Acima R$ 22,01",,BEST,
7898391120581,7,7898391120581,SENALANDIA ALGAS MARINHAS 280ML 7898391120581,,ALGAS MARINHAS,SENSORIAL,DIFUSOR,NORMAL,LC CAVALCANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086165149,,,"Acima R$ 22,01",,BEST,
7898391120604,7,7898391120604,SENALANDIA MORANGO 280ML 7898391120604,,MORANGO,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049644840,,,"Acima R$ 22,01",,BEST,
7898391120611,7,7898391120611,SENALANDIA BAMBU 280ML 7898391120611,,BAMBU,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048065567,,,"Acima R$ 22,01",,BEST,
7898391120628,7,7898391120628,SENALANDIA CITRONELA 280ML 7898391120628,,CITRONELA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048387558,,,"Acima R$ 22,01",,BEST,
7898391120635,7,7898391120635,SENALANDIA SEMENTES DO BRASIL 280ML 7898391120635,,SEMENTES DO BRASIL,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000055636756,,,"Acima R$ 22,01",,BEST,
7898391120642,7,7898391120642,SENELANDIA TALCO 280ML 7898391120642,,TALCO,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000051574359,,,"Acima R$ 22,01",,BEST,
7898391120659,7,7898391120659,SENALANDIA ORQUIDEAS 280ML 7898391120659,,ORQUIDEA,SENSORIAL,DIFUSOR,NORMAL,LC CAVALCANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA DIFUSOR,,,ML,280.0,280ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086165194,,,"Acima R$ 22,01",,BEST,
7898391120758,7,7898391120758,SENALANDIA LAVANDA SACHET 25G 7898391120758,,LAVANDA,FUNCIONAL,SACHE,REFIL,OUTRO FABRICANTE,T. O FABRICANTES,SENALANDIA,T. O MARCAS,SENALANDIA,SENALANDIA SACHE,,,G,25.0,25G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086165484,,,"Acima R$ 22,01",,BEST,
7898405165409,7,7898405165409,BELLA LUNA BAMBOO 30ML 7898405165409,,BAMBOO,SENSORIAL,DIFUSOR,NORMAL,IMMICH,T. O FABRICANTES,BELLA LUNA,T. O MARCAS,BELLA LUNA,BELLA LUNA DIFUSOR,,,ML,30.0,30ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002014722000000000000086108715,,,"Acima R$ 22,01",,BEST,
7898410540017,7,7898410540017,AROEIRA DE VENTO EM POPA 250ML 7898410540017,,DE VENTO EM POPA,SENSORIAL,DIFUSOR,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,AROEIRA,T. O MARCAS,AROEIRA,AROEIRA DIFUSOR,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048668459,,,,,,
7898410981384,7,7898410981384,LUZ PERFUMADA VELAS CITRONELA EMB C/1 7898410981384,,CITRONELA,SENSORIAL,VELA,NORMAL,OUTRO FABRICANTE,T. O FABRICANTES,CITRONELA,T. O MARCAS,CITRONELA,CITRONELA VELA,,,G,60.0,60G,ATE 120G,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048283339,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436146453,7,7898436146453,PURO AR LAVANDA SPRAY RF 250ML 7898436146453,,LAVANDA,SENSORIAL,SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR SPRAY,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000057930486,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436146484,7,7898436146484,DOM LINE PURO AR CAPIM LIMAO SP RF 250ML 7898436146484,,CAPIM LIMAO,SENSORIAL,AUTOMATICO,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR AUTOMATICO,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000065254511,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436146491,7,7898436146491,PURO AR CRAVO E CANELA SPRAY RF 250ML 7898436146491,,CRAVO E CANELA,SENSORIAL,SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR SPRAY,,,ML,250.0,250ML,DE 120ML A 250ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000057930423,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436146811,7,7898436146811,DOM LINE PURO AR S/AR AERO 360ML 7898436146811,,PURO AR,FUNCIONAL,AEROSOL,NORMAL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR AEROSOL,,,ML,360.0,360ML,DE 250ML A 500ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049096202,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148570,7,7898436148570,PURO AR MINI TALCO REF 12ML 7898436148570,,TALCO REFIL,FUNCIONAL,CLICK SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048319530,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148587,7,7898436148587,PURO AR MINI TALCO APAR 12ML 7898436148587,,TALCO,FUNCIONAL,CLICK SPRAY,NORMAL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048598487,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148594,7,7898436148594,PURO AR MINI CRAVO/CAN REF 12ML 7898436148594,,CRAVO E CANELA,FUNCIONAL,CLICK SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048232162,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148600,7,7898436148600,PURO AR MINI CRAVO/CAN APAR 12ML 7898436148600,,CRAVO E CANELA,FUNCIONAL,CLICK SPRAY,NORMAL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048563701,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148617,7,7898436148617,PURO AR MINI EUCALIPTO REF 12ML 7898436148617,,EUCALIPTO,FUNCIONAL,CLICK SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048622228,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148648,7,7898436148648,PURO AR MINI CITRUS APAR 12ML 7898436148648,,CITRUS,FUNCIONAL,CLICK SPRAY,NORMAL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048137957,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148655,7,7898436148655,PURO AR MINI VINOLIA REF 12ML 7898436148655,,VINOLIA REFIL,FUNCIONAL,CLICK SPRAY,REFIL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000048608545,,,"R$ 7,01 à R$ 12,00",,BETTER,
7898436148662,7,7898436148662,PURO AR MINI VINOLIA APAR 12ML 7898436148662,,VINOLIA,FUNCIONAL,CLICK SPRAY,NORMAL,BASTON DO BRASIL PRODUTOS QUIMICOS LTDA,T. O FABRICANTES,PURO AR,T. O MARCAS,PURO AR,PURO AR CLICK SPRAY,,,ML,12.0,12ML,ATE 120ML,,1.0,REGULAR,PRODUTO NIELSEN,P000000000002015449000000000000049051439,,,"R$ 7,01 à R$ 12,00",,BETTER,
